W	X	Y	Z	D	stderr	Zscore	BABA	ABBA	nsnps	timescale	parameters	stat	ds	select	rep
Afr	AMH1	Vindija	outgroup	0.5939	0.044254	13.42	116	30	2493	medium	ancContam-0.25	dstat	2500	all	10
Afr	admix	Vindija	outgroup	0.5212	0.049197	10.595	111	35	2481	medium	ancContam-0.25	dstat	2500	all	11
Afr	AMH1	Vindija	outgroup	0.5864	0.045514	12.885	118	31	2481	medium	ancContam-0.25	dstat	2500	all	11
Afr	admix	Vindija	outgroup	0.6396	0.044688	14.313	113	25	2493	medium	ancContam-0.25	dstat	2500	all	12
Afr	AMH1	Vindija	outgroup	0.5548	0.048484	11.444	110	32	2493	medium	ancContam-0.25	dstat	2500	all	12
Afr	admix	Vindija	outgroup	0.5272	0.04896	10.767	98	30	2490	medium	ancContam-0.25	dstat	2500	all	13
Afr	AMH1	Vindija	outgroup	0.5784	0.04826	11.986	101	27	2490	medium	ancContam-0.25	dstat	2500	all	13
Afr	admix	Vindija	outgroup	0.526	0.049893	10.542	102	32	2484	medium	ancContam-0.25	dstat	2500	all	14
Afr	AMH1	Vindija	outgroup	0.5853	0.047501	12.321	103	27	2484	medium	ancContam-0.25	dstat	2500	all	14
Afr	admix	Vindija	outgroup	0.6346	0.040355	15.726	129	29	2486	medium	ancContam-0.25	dstat	2500	all	15
Afr	AMH1	Vindija	outgroup	0.6434	0.044947	14.314	109	24	2486	medium	ancContam-0.25	dstat	2500	all	15
Afr	admix	Vindija	outgroup	0.5391	0.052036	10.359	112	34	2487	medium	ancContam-0.25	dstat	2500	all	16
Afr	AMH1	Vindija	outgroup	0.6231	0.046675	13.349	115	27	2487	medium	ancContam-0.25	dstat	2500	all	16
Afr	admix	Vindija	outgroup	0.455	0.049022	9.281	125	47	2490	medium	ancContam-0.25	dstat	2500	all	17
Afr	AMH1	Vindija	outgroup	0.564	0.045938	12.277	123	34	2490	medium	ancContam-0.25	dstat	2500	all	17
Afr	admix	Vindija	outgroup	0.577	0.051394	11.227	105	28	2489	medium	ancContam-0.25	dstat	2500	all	18
Afr	AMH1	Vindija	outgroup	0.5859	0.050344	11.638	110	29	2489	medium	ancContam-0.25	dstat	2500	all	18
Afr	admix	Vindija	outgroup	0.5335	0.045172	11.81	109	33	2488	medium	ancContam-0.25	dstat	2500	all	19
Afr	AMH1	Vindija	outgroup	0.5775	0.046721	12.362	116	31	2488	medium	ancContam-0.25	dstat	2500	all	19
Afr	admix	Vindija	outgroup	0.5096	0.047542	10.718	126	41	2494	medium	ancContam-0.25	dstat	2500	all	20
Afr	AMH1	Vindija	outgroup	0.5721	0.046432	12.322	121	33	2494	medium	ancContam-0.25	dstat	2500	all	20
Afr	admix	Vindija	outgroup	0.6055	0.043534	13.91	120	29	2487	medium	ancContam-0.25	dstat	2500	all	21
Afr	AMH1	Vindija	outgroup	0.5563	0.052705	10.556	107	31	2487	medium	ancContam-0.25	dstat	2500	all	21
Afr	admix	Vindija	outgroup	0.4114	0.058344	7.052	98	41	2491	medium	ancContam-0.25	dstat	2500	all	22
Afr	AMH1	Vindija	outgroup	0.5434	0.052041	10.442	113	33	2491	medium	ancContam-0.25	dstat	2500	all	22
Afr	admix	Vindija	outgroup	0.4957	0.056112	8.834	98	33	2492	medium	ancContam-0.25	dstat	2500	all	23
Afr	AMH1	Vindija	outgroup	0.6216	0.045891	13.545	113	26	2492	medium	ancContam-0.25	dstat	2500	all	23
Afr	admix	Vindija	outgroup	0.5043	0.054705	9.218	104	34	2488	medium	ancContam-0.25	dstat	2500	all	24
Afr	AMH1	Vindija	outgroup	0.5539	0.050158	11.043	117	34	2488	medium	ancContam-0.25	dstat	2500	all	24
Afr	admix	Vindija	outgroup	0.4566	0.046888	9.739	115	43	2487	medium	ancContam-0.25	dstat	2500	all	25
Afr	AMH1	Vindija	outgroup	0.5854	0.044516	13.151	130	34	2487	medium	ancContam-0.25	dstat	2500	all	25
Afr	admix	Vindija	outgroup	0.5693	0.046647	12.204	111	30	2486	medium	ancContam-0.25	dstat	2500	all	26
Afr	AMH1	Vindija	outgroup	0.5976	0.043392	13.771	115	29	2486	medium	ancContam-0.25	dstat	2500	all	26
Afr	admix	Vindija	outgroup	0.4903	0.052035	9.422	109	38	2492	medium	ancContam-0.25	dstat	2500	all	27
Afr	AMH1	Vindija	outgroup	0.4871	0.05557	8.765	111	38	2492	medium	ancContam-0.25	dstat	2500	all	27
Afr	admix	Vindija	outgroup	0.5209	0.054906	9.486	102	32	2494	medium	ancContam-0.25	dstat	2500	all	28
Afr	AMH1	Vindija	outgroup	0.54	0.049694	10.866	104	31	2494	medium	ancContam-0.25	dstat	2500	all	28
Afr	admix	Vindija	outgroup	0.4882	0.047623	10.25	116	40	2495	medium	ancContam-0.25	dstat	2500	all	29
Afr	AMH1	Vindija	outgroup	0.5626	0.048083	11.701	120	34	2495	medium	ancContam-0.25	dstat	2500	all	29
Afr	admix	Vindija	outgroup	0.4925	0.052112	9.452	113	39	2485	medium	ancContam-0.25	dstat	2500	all	30
Afr	AMH1	Vindija	outgroup	0.6704	0.043552	15.394	113	22	2485	medium	ancContam-0.25	dstat	2500	all	30
Afr	admix	Vindija	outgroup	0.4328	0.053167	8.14	108	43	2489	medium	ancContam-0.25	dstat	2500	all	31
Afr	AMH1	Vindija	outgroup	0.5746	0.044021	13.053	128	35	2489	medium	ancContam-0.25	dstat	2500	all	31
Afr	admix	Vindija	outgroup	0.5754	0.046701	12.321	123	33	2486	medium	ancContam-0.25	dstat	2500	all	32
Afr	AMH1	Vindija	outgroup	0.5368	0.053212	10.088	112	34	2486	medium	ancContam-0.25	dstat	2500	all	32
Afr	admix	Vindija	outgroup	0.5158	0.049846	10.347	112	36	2486	medium	ancContam-0.25	dstat	2500	all	33
Afr	AMH1	Vindija	outgroup	0.5579	0.049628	11.241	108	31	2486	medium	ancContam-0.25	dstat	2500	all	33
Afr	admix	Vindija	outgroup	0.5409	0.051256	10.552	111	33	2483	medium	ancContam-0.25	dstat	2500	all	34
Afr	AMH1	Vindija	outgroup	0.6091	0.049483	12.309	113	27	2483	medium	ancContam-0.25	dstat	2500	all	34
Afr	admix	Vindija	outgroup	0.4825	0.054208	8.901	106	37	2491	medium	ancContam-0.25	dstat	2500	all	35
Afr	AMH1	Vindija	outgroup	0.5796	0.04988	11.621	111	30	2491	medium	ancContam-0.25	dstat	2500	all	35
Afr	admix	Vindija	outgroup	0.4574	0.050107	9.129	117	43	2488	medium	ancContam-0.25	dstat	2500	all	36
Afr	AMH1	Vindija	outgroup	0.5981	0.042627	14.031	136	34	2488	medium	ancContam-0.25	dstat	2500	all	36
Afr	admix	Vindija	outgroup	0.5635	0.048509	11.616	114	32	2488	medium	ancContam-0.25	dstat	2500	all	37
Afr	AMH1	Vindija	outgroup	0.5383	0.04998	10.771	108	33	2488	medium	ancContam-0.25	dstat	2500	all	37
Afr	admix	Vindija	outgroup	0.5524	0.046249	11.945	108	31	2489	medium	ancContam-0.25	dstat	2500	all	38
Afr	AMH1	Vindija	outgroup	0.5683	0.045178	12.579	112	31	2489	medium	ancContam-0.25	dstat	2500	all	38
Afr	admix	Vindija	outgroup	0.5419	0.048643	11.139	108	32	2491	medium	ancContam-0.25	dstat	2500	all	39
Afr	AMH1	Vindija	outgroup	0.6189	0.049808	12.427	116	27	2491	medium	ancContam-0.25	dstat	2500	all	39
Afr	admix	Vindija	outgroup	0.5932	0.045171	13.133	121	31	2485	medium	ancContam-0.25	dstat	2500	all	40
Afr	AMH1	Vindija	outgroup	0.6463	0.041412	15.608	123	26	2485	medium	ancContam-0.25	dstat	2500	all	40
Afr	admix	Vindija	outgroup	0.4377	0.054458	8.037	111	43	2492	medium	ancContam-0.25	dstat	2500	all	41
Afr	AMH1	Vindija	outgroup	0.5085	0.054159	9.388	101	33	2492	medium	ancContam-0.25	dstat	2500	all	41
Afr	admix	Vindija	outgroup	0.5146	0.048981	10.507	114	36	2490	medium	ancContam-0.25	dstat	2500	all	42
Afr	AMH1	Vindija	outgroup	0.6243	0.042052	14.846	120	28	2490	medium	ancContam-0.25	dstat	2500	all	42
Afr	admix	Vindija	outgroup	0.5461	0.049778	10.971	106	31	2494	medium	ancContam-0.25	dstat	2500	all	43
Afr	AMH1	Vindija	outgroup	0.648	0.04469	14.5	110	24	2494	medium	ancContam-0.25	dstat	2500	all	43
Afr	admix	Vindija	outgroup	0.5317	0.049129	10.822	124	38	2490	medium	ancContam-0.25	dstat	2500	all	44
Afr	AMH1	Vindija	outgroup	0.5024	0.050632	9.923	108	36	2490	medium	ancContam-0.25	dstat	2500	all	44
Afr	admix	Vindija	outgroup	0.5916	0.04328	13.668	134	34	2490	medium	ancContam-0.25	dstat	2500	all	45
Afr	AMH1	Vindija	outgroup	0.537	0.047608	11.278	106	32	2490	medium	ancContam-0.25	dstat	2500	all	45
Afr	admix	Vindija	outgroup	0.493	0.054301	9.079	114	39	2487	medium	ancContam-0.25	dstat	2500	all	46
Afr	AMH1	Vindija	outgroup	0.6362	0.045872	13.87	126	28	2487	medium	ancContam-0.25	dstat	2500	all	46
Afr	admix	Vindija	outgroup	0.5594	0.04555	12.282	116	33	2492	medium	ancContam-0.25	dstat	2500	all	47
Afr	AMH1	Vindija	outgroup	0.5785	0.043486	13.302	115	31	2492	medium	ancContam-0.25	dstat	2500	all	47
Afr	admix	Vindija	outgroup	0.4998	0.053387	9.362	101	34	2486	medium	ancContam-0.25	dstat	2500	all	48
Afr	AMH1	Vindija	outgroup	0.6013	0.052583	11.435	96	24	2486	medium	ancContam-0.25	dstat	2500	all	48
Afr	admix	Vindija	outgroup	0.5531	0.049928	11.078	104	30	2491	medium	ancContam-0.25	dstat	2500	all	49
Afr	AMH1	Vindija	outgroup	0.6648	0.039791	16.706	122	25	2491	medium	ancContam-0.25	dstat	2500	all	49
Afr	admix	Vindija	outgroup	0.5507	0.050497	10.905	115	33	2489	medium	ancContam-0.25	dstat	2500	all	50
Afr	AMH1	Vindija	outgroup	0.5813	0.048408	12.009	117	31	2489	medium	ancContam-0.25	dstat	2500	all	50
Afr	admix	Vindija	outgroup	0.4539	0.051343	8.841	120	45	2488	medium	ancContam-0.25	dstat	2500	all	51
Afr	AMH1	Vindija	outgroup	0.588	0.046347	12.687	126	33	2488	medium	ancContam-0.25	dstat	2500	all	51
Afr	admix	Vindija	outgroup	0.4502	0.056025	8.036	103	39	2489	medium	ancContam-0.25	dstat	2500	all	52
Afr	AMH1	Vindija	outgroup	0.4982	0.048259	10.324	112	38	2489	medium	ancContam-0.25	dstat	2500	all	52
Afr	admix	Vindija	outgroup	0.6293	0.039725	15.84	141	32	2488	medium	ancContam-0.25	dstat	2500	all	53
Afr	AMH1	Vindija	outgroup	0.6354	0.044602	14.245	130	29	2488	medium	ancContam-0.25	dstat	2500	all	53
Afr	admix	Vindija	outgroup	0.5623	0.04648	12.099	109	31	2487	medium	ancContam-0.25	dstat	2500	all	54
Afr	AMH1	Vindija	outgroup	0.6291	0.048045	13.094	118	27	2487	medium	ancContam-0.25	dstat	2500	all	54
Afr	admix	Vindija	outgroup	0.4221	0.06492	6.501	100	41	2492	medium	ancContam-0.25	dstat	2500	all	55
Afr	AMH1	Vindija	outgroup	0.5936	0.052186	11.374	117	30	2492	medium	ancContam-0.25	dstat	2500	all	55
Afr	admix	Vindija	outgroup	0.4984	0.054764	9.101	109	37	2490	medium	ancContam-0.25	dstat	2500	all	56
Afr	AMH1	Vindija	outgroup	0.676	0.048844	13.839	123	24	2490	medium	ancContam-0.25	dstat	2500	all	56
Afr	admix	Vindija	outgroup	0.54	0.048454	11.144	118	35	2487	medium	ancContam-0.25	dstat	2500	all	57
Afr	AMH1	Vindija	outgroup	0.5665	0.048025	11.796	112	31	2487	medium	ancContam-0.25	dstat	2500	all	57
Afr	admix	Vindija	outgroup	0.5493	0.045881	11.972	127	37	2488	medium	ancContam-0.25	dstat	2500	all	58
Afr	AMH1	Vindija	outgroup	0.6384	0.038638	16.524	132	29	2488	medium	ancContam-0.25	dstat	2500	all	58
Afr	admix	Vindija	outgroup	0.5319	0.051291	10.371	117	36	2491	medium	ancContam-0.25	dstat	2500	all	59
Afr	AMH1	Vindija	outgroup	0.618	0.046949	13.163	119	28	2491	medium	ancContam-0.25	dstat	2500	all	59
Afr	admix	Vindija	outgroup	0.5174	0.051678	10.011	102	32	2488	medium	ancContam-0.25	dstat	2500	all	60
Afr	AMH1	Vindija	outgroup	0.4735	0.055873	8.475	96	34	2488	medium	ancContam-0.25	dstat	2500	all	60
Afr	admix	Vindija	outgroup	0.5953	0.04257	13.984	113	29	2493	medium	ancContam-0.25	dstat	2500	all	61
Afr	AMH1	Vindija	outgroup	0.6084	0.042395	14.35	117	29	2493	medium	ancContam-0.25	dstat	2500	all	61
Afr	admix	Vindija	outgroup	0.5289	0.049491	10.687	121	37	2485	medium	ancContam-0.25	dstat	2500	all	62
Afr	AMH1	Vindija	outgroup	0.5302	0.056777	9.338	94	29	2485	medium	ancContam-0.25	dstat	2500	all	62
Afr	admix	Vindija	outgroup	0.5159	0.045736	11.279	112	36	2489	medium	ancContam-0.25	dstat	2500	all	63
Afr	AMH1	Vindija	outgroup	0.6544	0.04165	15.712	119	25	2489	medium	ancContam-0.25	dstat	2500	all	63
Afr	admix	Vindija	outgroup	0.4492	0.051819	8.669	104	40	2493	medium	ancContam-0.25	dstat	2500	all	64
Afr	AMH1	Vindija	outgroup	0.6258	0.041514	15.075	121	28	2493	medium	ancContam-0.25	dstat	2500	all	64
Afr	admix	Vindija	outgroup	0.4926	0.050239	9.805	111	38	2489	medium	ancContam-0.25	dstat	2500	all	65
Afr	AMH1	Vindija	outgroup	0.5272	0.047639	11.067	114	35	2489	medium	ancContam-0.25	dstat	2500	all	65
Afr	admix	Vindija	outgroup	0.6321	0.042542	14.857	130	29	2486	medium	ancContam-0.25	dstat	2500	all	66
Afr	AMH1	Vindija	outgroup	0.6396	0.044329	14.428	119	26	2486	medium	ancContam-0.25	dstat	2500	all	66
Afr	admix	Vindija	outgroup	0.4816	0.047839	10.067	112	39	2490	medium	ancContam-0.25	dstat	2500	all	67
Afr	AMH1	Vindija	outgroup	0.508	0.050703	10.02	94	31	2490	medium	ancContam-0.25	dstat	2500	all	67
Afr	admix	Vindija	outgroup	0.4342	0.051954	8.358	98	39	2483	medium	ancContam-0.25	dstat	2500	all	68
Afr	AMH1	Vindija	outgroup	0.5215	0.046869	11.126	108	34	2483	medium	ancContam-0.25	dstat	2500	all	68
Afr	admix	Vindija	outgroup	0.5718	0.046906	12.191	110	30	2490	medium	ancContam-0.25	dstat	2500	all	69
Afr	AMH1	Vindija	outgroup	0.5358	0.048018	11.158	95	29	2490	medium	ancContam-0.25	dstat	2500	all	69
Afr	admix	Vindija	outgroup	0.5079	0.050626	10.032	118	39	2492	medium	ancContam-0.25	dstat	2500	all	70
Afr	AMH1	Vindija	outgroup	0.6103	0.043564	14.009	115	28	2492	medium	ancContam-0.25	dstat	2500	all	70
Afr	admix	Vindija	outgroup	0.5497	0.052117	10.547	114	33	2485	medium	ancContam-0.25	dstat	2500	all	71
Afr	AMH1	Vindija	outgroup	0.5306	0.050171	10.576	111	34	2485	medium	ancContam-0.25	dstat	2500	all	71
Afr	admix	Vindija	outgroup	0.5778	0.053822	10.736	107	29	2491	medium	ancContam-0.25	dstat	2500	all	72
Afr	AMH1	Vindija	outgroup	0.6757	0.043175	15.65	127	25	2491	medium	ancContam-0.25	dstat	2500	all	72
Afr	admix	Vindija	outgroup	0.5409	0.045705	11.835	117	35	2489	medium	ancContam-0.25	dstat	2500	all	73
Afr	AMH1	Vindija	outgroup	0.6162	0.041592	14.815	123	29	2489	medium	ancContam-0.25	dstat	2500	all	73
Afr	admix	Vindija	outgroup	0.5817	0.05012	11.606	112	30	2491	medium	ancContam-0.25	dstat	2500	all	74
Afr	AMH1	Vindija	outgroup	0.5634	0.052715	10.688	101	28	2491	medium	ancContam-0.25	dstat	2500	all	74
Afr	admix	Vindija	outgroup	0.5906	0.045319	13.033	116	30	2486	medium	ancContam-0.25	dstat	2500	all	75
Afr	AMH1	Vindija	outgroup	0.5855	0.046096	12.701	115	30	2486	medium	ancContam-0.25	dstat	2500	all	75
Afr	admix	Vindija	outgroup	0.5366	0.049629	10.813	105	32	2490	medium	ancContam-0.25	dstat	2500	all	76
Afr	AMH1	Vindija	outgroup	0.6018	0.045961	13.093	103	26	2490	medium	ancContam-0.25	dstat	2500	all	76
Afr	admix	Vindija	outgroup	0.5687	0.051625	11.017	112	31	2486	medium	ancContam-0.25	dstat	2500	all	77
Afr	AMH1	Vindija	outgroup	0.5406	0.054381	9.941	101	30	2486	medium	ancContam-0.25	dstat	2500	all	77
Afr	admix	Vindija	outgroup	0.4982	0.047359	10.52	116	39	2493	medium	ancContam-0.25	dstat	2500	all	78
Afr	AMH1	Vindija	outgroup	0.5413	0.04779	11.327	129	39	2493	medium	ancContam-0.25	dstat	2500	all	78
Afr	admix	Vindija	outgroup	0.5862	0.045879	12.778	127	33	2489	medium	ancContam-0.25	dstat	2500	all	79
Afr	AMH1	Vindija	outgroup	0.5963	0.04316	13.816	125	32	2489	medium	ancContam-0.25	dstat	2500	all	79
Afr	admix	Vindija	outgroup	0.4995	0.05392	9.264	117	39	2486	medium	ancContam-0.25	dstat	2500	all	80
Afr	AMH1	Vindija	outgroup	0.5622	0.049883	11.271	122	34	2486	medium	ancContam-0.25	dstat	2500	all	80
Afr	admix	Vindija	outgroup	0.5788	0.044738	12.938	116	31	2492	medium	ancContam-0.25	dstat	2500	all	81
Afr	AMH1	Vindija	outgroup	0.6264	0.04353	14.39	114	26	2492	medium	ancContam-0.25	dstat	2500	all	81
Afr	admix	Vindija	outgroup	0.4876	0.050277	9.697	115	40	2489	medium	ancContam-0.25	dstat	2500	all	82
Afr	AMH1	Vindija	outgroup	0.6354	0.043898	14.475	133	30	2489	medium	ancContam-0.25	dstat	2500	all	82
Afr	admix	Vindija	outgroup	0.5224	0.053642	9.739	117	37	2488	medium	ancContam-0.25	dstat	2500	all	83
Afr	AMH1	Vindija	outgroup	0.6805	0.042881	15.869	121	23	2488	medium	ancContam-0.25	dstat	2500	all	83
Afr	admix	Vindija	outgroup	0.4786	0.05435	8.806	92	32	2488	medium	ancContam-0.25	dstat	2500	all	84
Afr	AMH1	Vindija	outgroup	0.5299	0.050756	10.439	95	29	2488	medium	ancContam-0.25	dstat	2500	all	84
Afr	admix	Vindija	outgroup	0.5337	0.048308	11.048	117	36	2487	medium	ancContam-0.25	dstat	2500	all	85
Afr	AMH1	Vindija	outgroup	0.5347	0.049192	10.869	122	37	2487	medium	ancContam-0.25	dstat	2500	all	85
Afr	admix	Vindija	outgroup	0.5705	0.050198	11.364	112	31	2488	medium	ancContam-0.25	dstat	2500	all	86
Afr	AMH1	Vindija	outgroup	0.6783	0.042529	15.95	115	22	2488	medium	ancContam-0.25	dstat	2500	all	86
Afr	admix	Vindija	outgroup	0.5041	0.054277	9.288	109	36	2486	medium	ancContam-0.25	dstat	2500	all	87
Afr	AMH1	Vindija	outgroup	0.578	0.052168	11.08	118	32	2486	medium	ancContam-0.25	dstat	2500	all	87
Afr	admix	Vindija	outgroup	0.5431	0.048689	11.154	112	33	2486	medium	ancContam-0.25	dstat	2500	all	88
Afr	AMH1	Vindija	outgroup	0.6336	0.04311	14.697	129	29	2486	medium	ancContam-0.25	dstat	2500	all	88
Afr	admix	Vindija	outgroup	0.5755	0.049731	11.571	110	30	2490	medium	ancContam-0.25	dstat	2500	all	89
Afr	AMH1	Vindija	outgroup	0.6197	0.044008	14.081	105	25	2490	medium	ancContam-0.25	dstat	2500	all	89
Afr	admix	Vindija	outgroup	0.4862	0.051759	9.394	113	39	2491	medium	ancContam-0.25	dstat	2500	all	90
Afr	AMH1	Vindija	outgroup	0.6105	0.048474	12.594	114	28	2491	medium	ancContam-0.25	dstat	2500	all	90
Afr	admix	Vindija	outgroup	0.5893	0.044234	13.322	120	31	2484	medium	ancContam-0.25	dstat	2500	all	91
Afr	AMH1	Vindija	outgroup	0.5668	0.044398	12.766	111	31	2484	medium	ancContam-0.25	dstat	2500	all	91
Afr	admix	Vindija	outgroup	0.5353	0.048372	11.067	116	35	2488	medium	ancContam-0.25	dstat	2500	all	92
Afr	AMH1	Vindija	outgroup	0.5778	0.046763	12.356	109	29	2488	medium	ancContam-0.25	dstat	2500	all	92
Afr	admix	Vindija	outgroup	0.5372	0.044792	11.994	121	36	2489	medium	ancContam-0.25	dstat	2500	all	93
Afr	AMH1	Vindija	outgroup	0.6158	0.044878	13.721	122	29	2489	medium	ancContam-0.25	dstat	2500	all	93
Afr	admix	Vindija	outgroup	0.613	0.045115	13.587	136	33	2489	medium	ancContam-0.25	dstat	2500	all	94
Afr	AMH1	Vindija	outgroup	0.6439	0.045611	14.118	118	26	2489	medium	ancContam-0.25	dstat	2500	all	94
Afr	admix	Vindija	outgroup	0.4987	0.051303	9.721	107	36	2485	medium	ancContam-0.25	dstat	2500	all	95
Afr	AMH1	Vindija	outgroup	0.5651	0.049916	11.32	113	31	2485	medium	ancContam-0.25	dstat	2500	all	95
Afr	admix	Vindija	outgroup	0.5233	0.050978	10.266	111	35	2478	medium	ancContam-0.25	dstat	2500	all	96
Afr	AMH1	Vindija	outgroup	0.6856	0.040946	16.744	110	21	2478	medium	ancContam-0.25	dstat	2500	all	96
Afr	admix	Vindija	outgroup	0.5216	0.052216	9.989	97	31	2492	medium	ancContam-0.25	dstat	2500	all	97
Afr	AMH1	Vindija	outgroup	0.5316	0.051841	10.255	85	26	2492	medium	ancContam-0.25	dstat	2500	all	97
Afr	admix	Vindija	outgroup	0.3744	0.054061	6.926	100	46	2485	medium	ancContam-0.25	dstat	2500	all	98
Afr	AMH1	Vindija	outgroup	0.5216	0.050228	10.385	120	38	2485	medium	ancContam-0.25	dstat	2500	all	98
Afr	admix	Vindija	outgroup	0.4948	0.047797	10.352	121	41	2495	medium	ancContam-0.25	dstat	2500	all	99
Afr	AMH1	Vindija	outgroup	0.5736	0.04557	12.588	119	32	2495	medium	ancContam-0.25	dstat	2500	all	99
Afr	admix	Vindija	outgroup	0.5748	0.065836	8.731	69	19	1494	medium	ancContam-0.25	dstat	1500	all	0
Afr	AMH1	Vindija	outgroup	0.6468	0.055805	11.59	72	15	1494	medium	ancContam-0.25	dstat	1500	all	0
Afr	admix	Vindija	outgroup	0.5117	0.061544	8.314	65	21	1487	medium	ancContam-0.25	dstat	1500	all	1
Afr	AMH1	Vindija	outgroup	0.5468	0.062578	8.738	64	19	1487	medium	ancContam-0.25	dstat	1500	all	1
Afr	admix	Vindija	outgroup	0.4906	0.065343	7.509	67	23	1493	medium	ancContam-0.25	dstat	1500	all	2
Afr	AMH1	Vindija	outgroup	0.6106	0.064372	9.486	71	17	1493	medium	ancContam-0.25	dstat	1500	all	2
Afr	admix	Vindija	outgroup	0.6187	0.068755	8.999	69	16	1495	medium	ancContam-0.25	dstat	1500	all	3
Afr	AMH1	Vindija	outgroup	0.6319	0.064955	9.728	62	14	1495	medium	ancContam-0.25	dstat	1500	all	3
Afr	admix	Vindija	outgroup	0.4708	0.063689	7.392	73	26	1495	medium	ancContam-0.25	dstat	1500	all	4
Afr	AMH1	Vindija	outgroup	0.3698	0.078158	4.731	56	26	1495	medium	ancContam-0.25	dstat	1500	all	4
Afr	admix	Vindija	outgroup	0.3924	0.082158	4.776	61	27	1493	medium	ancContam-0.25	dstat	1500	all	5
Afr	AMH1	Vindija	outgroup	0.6116	0.064458	9.489	65	16	1493	medium	ancContam-0.25	dstat	1500	all	5
Afr	admix	Vindija	outgroup	0.4152	0.073883	5.62	62	25	1489	medium	ancContam-0.25	dstat	1500	all	6
Afr	AMH1	Vindija	outgroup	0.6579	0.056244	11.697	69	14	1489	medium	ancContam-0.25	dstat	1500	all	6
Afr	admix	Vindija	outgroup	0.5217	0.069552	7.501	67	21	1488	medium	ancContam-0.25	dstat	1500	all	7
Afr	AMH1	Vindija	outgroup	0.5421	0.069897	7.755	55	17	1488	medium	ancContam-0.25	dstat	1500	all	7
Afr	admix	Vindija	outgroup	0.484	0.06751	7.169	60	21	1496	medium	ancContam-0.25	dstat	1500	all	8
Afr	AMH1	Vindija	outgroup	0.5575	0.064467	8.648	63	18	1496	medium	ancContam-0.25	dstat	1500	all	8
Afr	admix	Vindija	outgroup	0.4105	0.070706	5.805	60	25	1494	medium	ancContam-0.25	dstat	1500	all	9
Afr	AMH1	Vindija	outgroup	0.6551	0.056625	11.57	73	15	1494	medium	ancContam-0.25	dstat	1500	all	9
Afr	admix	Vindija	outgroup	0.5793	0.058596	9.887	73	19	1490	medium	ancContam-0.25	dstat	1500	all	10
Afr	AMH1	Vindija	outgroup	0.478	0.063535	7.524	58	20	1490	medium	ancContam-0.25	dstat	1500	all	10
Afr	admix	Vindija	outgroup	0.4811	0.061298	7.848	72	25	1491	medium	ancContam-0.25	dstat	1500	all	11
Afr	AMH1	Vindija	outgroup	0.5632	0.056916	9.895	77	22	1491	medium	ancContam-0.25	dstat	1500	all	11
Afr	admix	Vindija	outgroup	0.4752	0.062352	7.622	69	24	1497	medium	ancContam-0.25	dstat	1500	all	12
Afr	AMH1	Vindija	outgroup	0.5172	0.060317	8.575	69	22	1497	medium	ancContam-0.25	dstat	1500	all	12
Afr	admix	Vindija	outgroup	0.5528	0.065616	8.424	59	17	1497	medium	ancContam-0.25	dstat	1500	all	13
Afr	AMH1	Vindija	outgroup	0.7344	0.045648	16.088	81	12	1497	medium	ancContam-0.25	dstat	1500	all	13
Afr	admix	Vindija	outgroup	0.4921	0.071189	6.912	62	21	1493	medium	ancContam-0.25	dstat	1500	all	14
Afr	AMH1	Vindija	outgroup	0.5666	0.065955	8.591	67	19	1493	medium	ancContam-0.25	dstat	1500	all	14
Afr	admix	Vindija	outgroup	0.4397	0.065096	6.755	70	27	1495	medium	ancContam-0.25	dstat	1500	all	15
Afr	AMH1	Vindija	outgroup	0.5601	0.065476	8.555	67	19	1495	medium	ancContam-0.25	dstat	1500	all	15
Afr	admix	Vindija	outgroup	0.6011	0.05313	11.314	73	18	1492	medium	ancContam-0.25	dstat	1500	all	16
Afr	AMH1	Vindija	outgroup	0.6112	0.053284	11.471	73	18	1492	medium	ancContam-0.25	dstat	1500	all	16
Afr	admix	Vindija	outgroup	0.5574	0.065469	8.514	59	17	1492	medium	ancContam-0.25	dstat	1500	all	17
Afr	AMH1	Vindija	outgroup	0.5104	0.069271	7.368	56	18	1492	medium	ancContam-0.25	dstat	1500	all	17
Afr	admix	Vindija	outgroup	0.4563	0.072247	6.316	62	23	1492	medium	ancContam-0.25	dstat	1500	all	18
Afr	AMH1	Vindija	outgroup	0.5035	0.068132	7.39	60	20	1492	medium	ancContam-0.25	dstat	1500	all	18
Afr	admix	Vindija	outgroup	0.484	0.069316	6.982	64	22	1491	medium	ancContam-0.25	dstat	1500	all	19
Afr	AMH1	Vindija	outgroup	0.525	0.061671	8.513	61	19	1491	medium	ancContam-0.25	dstat	1500	all	19
Afr	admix	Vindija	outgroup	0.5058	0.068751	7.356	61	20	1496	medium	ancContam-0.25	dstat	1500	all	20
Afr	AMH1	Vindija	outgroup	0.5529	0.061251	9.026	69	20	1496	medium	ancContam-0.25	dstat	1500	all	20
Afr	admix	Vindija	outgroup	0.4489	0.068825	6.522	59	22	1495	medium	ancContam-0.25	dstat	1500	all	21
